id,name,notes
901,Fon du Lac Park District IL PD,NA
902,Fond du Lac County WI SO,NA
903,Fond Du Lac WI PD,NA
904,Fontana CA PD,NA
905,Foothill-DeAnza CA PD,NA
906,Forest County WI SO,NA
907,Forest Heights MD PD,NA
908,Forest Hill TX PD,NA
909,Forest Park GA PD,NA
910,Forest Park IL PD,NA
911,Forest Park OH PD,NA
912,Forsyth County GA SO,NA
913,Forsyth County GA SO - Mobile (Not in Use),NA
914,Forsyth County NC SO,NA
915,Fort Bend County TX SO,NA
916,Fort Bragg CA PD,NA
917,Fort Lauderdale FL PD,NA
918,Fort Loramie OH PD,NA
919,Fort Mill SC PD,NA
920,Fort Pierce FL PD,NA
921,Fort Smith AR PD,NA
922,Fort Valley GA PD,NA
923,Fort Walton Beach FL PD,NA
924,Fort Worth TX Code Compliance,NA
925,Fort Worth TX PD,NA
926,Fortville IN PD,NA
927,Foster City CA PD,NA
928,Fountain Inn SC PD,NA
929,Fox Lake IL PD,NA
930,Fox Point WI PD,NA
931,Fox River Grove IL PD,NA
932,Fox Valley Metro WI PD,NA
933,Framingham MA PD,NA
934,Frankfort IL PD,NA
935,Franklin County FL SO,NA
936,Franklin County GA SO,NA
937,Franklin County NC SO,NA
938,Franklin County OH SO,NA
939,Franklin IN PD,NA
940,Franklin OH PD,NA
941,Franklin Park IL PD,NA
942,Franklin TN PD,NA
943,Franklin Township OH PD,NA
944,Franklin WI PD,NA
945,Franklinton NC PD,NA
946,Frederick CO PD,NA
947,Freeport IL PD,NA
948,Freetown MA PD,NA
949,Fremont CA PD,NA
950,Fremont County CO SO,NA
951,Fresno CA PD,NA
952,Friendswood TX PD,NA
953,Frisco TX PD,NA
954,Frontenac KS PD,NA
955,Frontenac MO PD,NA
956,Fullerton CA PD,NA
957,Fulshear TX PD,NA
958,Fulton County DA (GA),NA
959,Fulton County GA PD,NA
960,Fulton County GA SO,NA
961,Fulton County OH SO,NA
962,Fulton County Schools PD (GA),NA
963,Fulton IL PD,NA
964,Fulton MO PD,NA
965,Fulton MS PD,NA
966,Fuquay-Varina NC PD,NA
967,GA State University PD,NA
968,Gahanna OH PD,NA
969,Gainesville FL PD,NA
970,Gainesville GA PD,NA
971,Galesburg IL PD,NA
972,Galion OH PD,NA
973,Gallatin TN PD,NA
974,Galt CA PD,NA
975,Galveston County TX SO,NA
976,Garden City GA PD,NA
977,Garden Grove CA PD,NA
978,Garden Plain KS PD,NA
979,Gardner KS PD,NA
980,Garfield County CO SO,NA
981,Garfield Heights OH PD,NA
982,Garland TX PD,NA
983,Garner NC PD,NA
984,Gary IN PD,NA
985,Gasconade Co MO SO,NA
986,Gaston County NC SO,NA
987,Gastonia NC PD,NA
988,Gates Mills Village OH PD,NA
989,Gatlinburg TN PD,NA
990,Gautier MS PD,NA
991,Geauga County OH SO,NA
992,Genetec,NA
993,Geneva IL PD,NA
994,Genoa Township OH PD,NA
995,George Mason University Campus VA PD,NA
996,Georgetown County SC SO,NA
997,Georgetown KY PD,NA
998,Georgetown MA PD,NA
999,Georgetown TX PD,NA
1000,Georgia Bureau of Investigation,NA
1001,Georgia Southern University PD (GA),NA
1002,Georgia Tech CEE,NA
1003,Georgia Tech GA PD,NA
1004,Germantown TN PD,NA
1005,Germantown WI PD,NA
1006,Gibsonville NC PD,NA
1007,Gilroy CA PD,NA
1008,Gladstone MO PD,NA
1009,Glasford IL PD,NA
1010,Glen Ellyn IL PD,NA
1011,Glencoe AL PD,NA
1012,Glencoe IL PD,NA
1013,Glendale AZ PD,NA
1014,Glendale CA PD,NA
1015,Glendale Heights IL PD,NA
1016,Glendale MO PD,NA
1017,Glendale WI PD,NA
1018,Glendora (CA) PD,NA
1019,Glenpool OK PD,NA
1020,Glenview IL PD,NA
1021,Glenwood IA PD,NA
1022,Glenwood IL PD,NA
1023,Glenwood Springs CO PD,NA
1024,Glocester RI PD,NA
1025,Gloucester County VA SO,NA
1026,Gluckstadt MS PD,NA
1027,Goddard KS PD,NA
1028,Golf IL PD,NA
1029,Golf Manor OH PD,NA
1030,Goochland County VA SO,NA
1031,Goodlettsville TN PD,NA
1032,Goodyear AZ PD,NA
1033,Gordon NE PD,NA
1034,Gordon State College PD (GA),NA
1035,Goshen IN PD,NA
1036,Goshen TWP OH PD,NA
1037,GPC,NA
1038,Grafton OH PD,NA
1039,Grafton WI PD,NA
1040,Graham's Walkthrough Demo,NA
1041,Grand Chute WI PD,NA
1042,Grand County CO SO,NA
1043,Grandview Heights OH PD,NA
1044,Grandview MO PD,NA
1045,Grandview WA PD,NA
1046,Granite City IL PD,NA
1047,Grant County AR SO,NA
1048,Grant County AR SO1,NA
1049,Grant County KS SO,NA
1050,Grant County OK SO,NA
1051,Grant County WI SO,NA
1052,Grantville GA PD,NA
1053,Granville OH PD,NA
1054,Grapevine TX PD,NA
1055,Grass Valley CA PD,NA
1056,Gray GA PD,NA
1057,Grayslake IL PD,NA
1058,Great Bend KS PD,NA
1059,Great Parks of Hamilton County OH PD,NA
1060,Greater Cleveland Regional Transit Authority OH PD,NA
1061,Greeley CO PD,NA
1062,Green Bay WI PD,NA
1063,Green Cove Springs FL PD,NA
1064,Green Lake County WI SO,NA
1065,Green Township OH PD,NA
1066,Greenbrier TN PD,NA
1067,Greendale WI PD,NA
1068,Greene County GA SO,NA
1069,Greene County MO SO,NA
1070,Greene County OH SO,NA
1071,Greenfield IL PD,NA
1072,Greenfield IN PD,NA
1073,Greenfield WI PD,NA
1074,Greenhills OH Police Department,NA
1075,Greensboro NC PD,NA
1076,Greensburg IN PD,NA
1077,Greensville County VA SO,NA
1078,Greenville County SC SO,NA
1079,Greenville IL PD,NA
1080,Greenville SC PD,NA
1081,Greenwood AR PD,NA
1082,Greenwood County SC SO,NA
1083,Greenwood IN PD,NA
1084,Greenwood SC PD,NA
1085,Greer SC PD,NA
1086,Griffin GA PD,NA
1087,Groton CT PD,NA
1088,Grove City OH PD,NA
1089,Grove City PA PD,NA
1090,Groveland FL PD,NA
1091,Groveport OH PD,NA
1092,Grover Beach CA PD,NA
1093,Grundy CO SO,NA
1094,Grundy County IL SO,NA
1095,Guilford County NC SO,NA
1096,Gulf County FL SO,NA
1097,Gulf Stream FL PD,NA
1098,Guntersville AL PD,NA
1099,Gurnee IL PD,NA
1100,Guthrie OK PD,NA
1101,Gwinnett County DAs Office,NA
1102,Gwinnett County GA PD,NA
1103,Gwinnett County GA SO,NA
1104,Habersham County GA SO,NA
1105,Haines City FL PD,NA
1106,Hall County GA SO,NA
1107,Hall County NE SO,NA
1108,Halls TN PD,NA
1109,Halstead KS PD,Entry now CHURNED - Halstead KS PD
1110,Hamilton County IN SO,NA
1111,Hamilton County KS SO,NA
1112,Hamilton County OH SO,NA
1113,Hamilton County TN SO,NA
1114,Hamilton GA,NA
1115,Hamilton OH PD,NA
1116,Hamilton Township OH PD,NA
1117,Hamlet NC PD,NA
1118,Hampshire IL PD,NA
1119,Hampton GA PD,NA
1120,Hampton VA PD,NA
1121,Hancock County MS SO,NA
1122,Hanford CA PD,NA
1123,Hanover County VA SO,NA
1124,Hanover IN PD,NA
1125,Hanover Park IL PD,NA
1126,Hapeville GA PD,NA
1127,Haralson CSO (GA),NA
1128,Hardee County FL SO,NA
1129,Hardeeville SC PD,NA
1130,Hardeman CO SO,NA
1131,Hardin County OH SO,NA
1132,Hardin County TN SO,NA
1133,Harrah OK PD - original,NA
1134,Harriman TN PD,NA
1135,Harris County GA SO,NA
1136,Harris County TX SO,NA
1137,Harrison AR PD,NA
1138,Harrison County IN SO,NA
1139,Harrison OH PD,NA
1140,Harrisonburg VA PD,NA
1141,Hart County GA SO,NA
1142,Hartford CT PD,NA
1143,Hartford WI PD,NA
1144,Hartland Wisconsin WI PD,NA
1145,Hartselle AL PD,NA
1146,Harvard IL PD,NA
1147,Harvey County KS SO,NA
1148,Harvey IL PD,NA
1149,Harwood Heights IL PD,NA
1150,Haven KS PD,NA
1151,Haverhill MA PD,NA
1152,Hawthorn Woods IL PD,NA
1153,Hays County TX SO,NA
1154,Haysville KS PD,NA
1155,Hayward CA PD,NA
1156,Haywood County TN SO,NA
1157,Hazel Crest IL PD,NA
1158,Hazel Park MI PD,NA
1159,Hazelwood MO PD,NA
1160,Healdsburg CA PD,NA
1161,Heard County GA SO,NA
1162,Heath OH PD,NA
1163,Hebron OH PD,NA
1164,Hedwig Village TX PD,NA
1165,Hemet CA PD,NA
1166,Henderson County NC SO,NA
1167,Henderson NC PD,NA
1168,Henderson TN PD,NA
1169,Hendersonville TN PD,NA
1170,Hendricks County IN SO,NA
1171,Hendry County FL SO,NA
1172,Henning TN PD,NA
1173,Henrico County VA PD,NA
1174,Henry County GA PD,NA
1175,Henry County GA SO,NA
1176,Herculaneum MO PD,NA
1177,Hercules CA PD,NA
1178,Hermitage PA PD,"Also referred to as Hermitage PA PD 2, listed separately"
1179,Hermosa Beach PD CA,NA
1180,Hernando County FL SO,NA
1181,Hernando MS PD,NA
1182,Hesston KS PD,NA
1183,Hiawassee GA PD,NA
1184,Hickory Hills IL PD,NA
1185,Higginsville MO PD,NA
1186,Highland Beach FL PD,NA
1187,Highland Heights KY PD,NA
1188,Highland Heights OH PD,NA
1189,Highland Hills OH PD,NA
1190,Highland Park IL PD,NA
1191,Highland Park TX PD,NA
1192,Highwood IL PD,NA
1193,Hilliard OH PD,NA
1194,Hillsboro KS PD,NA
1195,Hillsborough CA PD,NA
1196,Hillsborough County FL SO,NA
1197,Hillside IL PD,NA
1198,Hinckley OH PD,NA
1199,Hinsdale IL PD,NA
1200,Hiram GA PD,NA
1201,Hobart-Lawrence WI PD,NA
1202,Hodgkins IL PD,NA
1203,Hoffman Estates IL PD,NA
1204,Hogansville GA PD,NA
1205,Hoisington KS PD,NA
1206,Hoke County NC SO,NA
1207,Holland OH PD,NA
1208,Holly Hill FL PD,NA
1209,Holly Springs GA PD,NA
1210,Hollywood FL PD,NA
1211,Holmes County FL SO,NA
1212,Homerville GA PD,NA
1213,Homestead FL PD,NA
1214,Hometown IL PD,NA
1215,Homewood AL PD,NA
1216,Homewood IL PD,NA
1217,Hoopeston IL PD,NA
1218,Hoover AL PD,NA
1219,Hopewell Township PA PD,NA
1220,Hopewell VA PD,NA
1221,Hopkinsville KY PD,NA
1222,Horn Lake MS PD,NA
1223,Horry County SC PD,NA
1224,Hot Springs AR PD,NA
1225,Hotchkiss CO PD,NA
1226,Houston Arson Bureau TX,NA
1227,Houston County GA District Attorney's Office,NA
1228,Houston County GA SO,NA
1229,Houston Metro Transit Authority (TX),NA
1230,Houston TX PD,NA
1231,Howland Township OH PD,NA
1232,Hubbard OH PD,NA
1233,Huber Heights OH PD,NA
1234,Hudson NC PD,NA
1235,Hudson OH PD,NA
1236,Hudson WI PD,NA
1237,Hugo OK PD,NA
1238,Hull MA PD,NA
1239,Humboldt County CA SO,NA
1240,Huntersville PD NC,NA
1241,Hunting Valley OH PD,NA
1242,Huntington Beach CA PD,NA
1243,Huntsville AL PD,NA
1244,Huron OH PD,NA
1245,Hutchinson KS PD,NA
1246,Hutto TX PD,NA
1247,Illinois Attorney General,NA
1248,Illinois State Police,NA
1249,Illinois Statewide Auto Theft Taskforce,NA
1250,Imperial City CA PD,NA
1251,Imperial County CA SO,NA
1252,Independence OH PD,NA
1253,Indialantic FL PD,NA
1254,Indian Harbour Beach FL PD,NA
1255,Indian Head Park IL PD,NA
1256,Indian Hill OH PD,NA
1257,Indian Hills KY PD,NA
1258,Indian Point MO PD,NA
1259,Indian River County FL SO,NA
1260,Indian River Shores FL PD,NA
1261,Indiana Department of Corrections,NA
1262,Indiana HIDTA,NA
1263,Indiana LE Demo,NA
1264,Indiana State Police IN PD,NA
1265,Wilmington Intl Airport NC PD,NA
1266,Indianapolis Metro PD IN,NA
1267,Indio CA PD,NA
1268,Inverness IL PD,NA
1269,Iowa County WI SO,NA
1270,Iredell County NC SO,NA
1271,Irmo SC PD,NA
1272,Irondale AL PD,NA
1273,Iroquois IL SO,NA
1274,Irvine CA PD,NA
1275,Irving TX PD,NA
1276,Irwin County GA SO,NA
1277,Irwindale CA PD,NA
1278,Isle of Palms SC PD,NA
1279,Isle Of Wight County VA SO,NA
1280,Itasca IL PD,NA
1281,Jackson Center OH PD,NA
1282,Jackson County FL SO,NA
1283,Jackson County GA SO,NA
1284,Jackson County IN SO,NA
1285,Jackson County MS SO,NA
1286,Jackson County NC SO,NA
1287,Jackson GA PD,NA
1288,Jackson MO PD,NA
1289,Jackson TN PD,NA
1290,Jackson Township OH PD (Mahoning County),NA
1291,Jackson Township OH PD (Stark County),NA
1292,Jackson WI PD,NA
1293,Jacksonville AR PD,NA
1294,Jacksonville FL SO,NA
1295,Jacksonville IL PD,NA
1296,James City County VA PD,NA
1297,Janesville WI PD,NA
1298,Jasper AL PD,NA
1299,Jasper County GA SO,NA
1300,Jasper County IN SO,NA
1301,Jasper County SC SO,NA
1302,Jasper GA PD,NA
1303,Jasper IN PD,NA
1304,Jefferson City MO PD,NA
1305,Jefferson City TN PD,NA
1306,Jefferson County AR SO,NA
1307,Jefferson County CO SO,NA
1308,Jefferson County FL SO,NA
1309,Jefferson County MO 911,NA
1310,Jefferson County MO SO,NA
1311,Jefferson GA PD,NA
1312,Jemison AL PD,NA
1313,Jenks OK PD,NA
1314,Jersey County IL SO,NA
1315,Jersey Village TX PD,NA
1316,Johns Creek GA PD,NA
1317,Johnsburg IL PD,NA
1318,Johnston IA PD,NA
1319,Johnston RI PD,NA
1320,Johnstown CO PD,NA
1321,Joliet IL PD,NA
1322,Joliet Junior College IL PD,NA
1323,Jones County GA SO,NA
1324,Jonesboro AR PD,NA
1325,Jonesboro GA PD,NA
1326,Jonestown TX PD,NA
1327,Joplin MO PD,NA
1328,Junction City KS PD,NA
1329,Juneau County WI SO,NA
1330,Juno Beach FL PD,NA
1331,Jupiter FL PD,NA
1332,Justice IL PD,NA
1333,Kalamazoo MI PD,NA
1334,Kane County IL SO,NA
1335,Kankakee County IL SO,NA
1336,Kankakee IL PD,NA
1337,Kannapolis NC PD,NA
1338,Kansas City MO PD,NA
1339,Kansas Department of Labor KS,NA
1340,Kansas Highway Patrol,NA
1341,Kansas IL PD,NA
1342,Kansas KBI,NA
1343,Kansas Wildlife and Parks,NA
1344,Kaufman County TX SO,NA
1345,Kaukauna WI PD,NA
1346,Kearney NE PD,NA
1347,Kearny County KS SO,NA
1348,Kechi KS PD,NA
1349,KenCom IL PD Dispatch Center,NA
1350,Kenilworth Village IL PD,NA
1351,Kennesaw GA PD,NA
1352,Kennewick WA PD,NA
1353,Kenosha WI PD,NA
1354,Kensington CA PD,NA
1355,Kent WA PD,NA
1356,Kentucky State Police KY PD,NA
1357,Kern County CA SO,NA
1358,Kernersville NC PD,NA
1359,Kershaw County SC SO,NA
1360,Kettering OH PD,NA
1361,Kildeer IL PD,NA
1362,Kimberling City MO PD,NA
1363,King George County VA SO,NA
1364,King NC PD,NA
1365,Kingman County KS SO,NA
1366,Kingman KS PD,NA
1367,Kings County CA DAs Office,NA
1368,Kings Mountain NC PD,NA
1369,Kingsport TN PD,NA
1370,Kingston GA PD,NA
1371,Kingston Springs TN PD,NA
1372,Kinston NC PD,NA
1373,Kirkwood MO PD,NA
1374,Kirtland OH PD,NA
1375,Klickitat County WA SO,NA
1376,Knightdale NC PD,NA
1377,Knox County TN SO,NA
1378,Knoxville Airport TN PD,NA
1379,Knoxville TN PD,NA
1380,Kokomo IN PD,NA
1381,Kosciusko County IN SO,NA
1382,Kremmling CO PD,NA
1383,Kyle TX PD,NA
1384,LA County CA Sheriff,NA
1385,La Crosse Co WI SO,NA
1386,La Crosse WI PD,NA
1387,La Grange IL PD,NA
1388,La Grange Park IL PD,NA
1389,La Habra CA PD,NA
1390,La Salle County IL PD,NA
1391,La Verne CA PD,NA
1392,Ladd IL PD,NA
1393,Ladue MO PD,NA
1394,LaFayette County FL SO,NA
1395,Lafayette County WI SO,NA
1396,Lafayette IN PD,NA
1397,Lafayette LA PD,NA
1398,La Follette TN PD,Former LaFollette TN PD
1399,LaGrange GA PD,NA
1400,Laguna Beach CA PD,NA
1401,Lake Alfred FL PD,NA
1402,Lake City FL PD,NA
1403,Lake City GA PD,NA
1404,Lake Clarke Shores FL PD,NA
1405,Lake County CA SO,NA
1406,Lake County DA CA,NA
1407,Lake County FL SO,NA
1408,Lake County IL SO,NA
1409,Lake County OH SO,NA
1410,Lake County Prosecutor's Office (OH),NA
1411,Lake Delton WI PD,NA
1412,Lake Forest IL PD,NA
1413,Lake Hamilton FL PD,NA
1414,Lake In The Hills IL PD,NA
1415,Lake Mary FL PD,NA
1416,Lake MetroParks OH Rangers,NA
1417,Lake Ozark MO PD,NA
1418,Lake Park GA PD,NA
1419,Lake St. Louis MO PD,NA
1420,Lake Travis ISD TX PD,NA
1421,Lake Villa IL PD,NA
1422,Lake Wales FL PD,NA
1423,Lake Zurich IL PD,NA
1424,Lakeland Community College OH PD,NA
1425,Lakeland FL PD,NA
1426,Lakemoor IL PD,NA
1427,Lakeport CA PD,NA
1428,Lakeside CO PD,NA
1429,Lakeway & Bee Cave TX PD(Disp),NA
1430,Lakewood CO PD,NA
1431,Lakewood IL PD,NA
1432,Lakewood OH PD,NA
1433,Lamar County GA SO,NA
1434,Lancaster County SC SO,NA
1435,Lancaster OH PD,NA
1436,Langlade County WI SO,NA
1437,Lansing IL PD,NA
1438,Lantana FL PD,NA
1439,LAPD Sherman Oaks,NA
1440,Laporte County IN SO,NA
1441,Largo FL PD,NA
1442,Larimer County CO SO,NA
1443,Las Cruces NM PD,NA
1444,LASD CA Crescenta Valley Station,NA
1445,LASD CA - San Dimas Station,NA
1446,Lathrop CA PD,NA
1447,Lauderdale County TN SO,NA
1448,Laurens County GA SO,NA
1449,Laurens County SC SO,NA
1450,Laurens SC PD,NA
1451,Lavonia GA PD,NA
1452,Lawrence IN PD,NA
1453,Lawrenceville GA PD,NA
1454,Lawton OK PD,NA
1455,Leander TX PD,NA
1456,Leavenworth County KS SO,NA
1457,Leavenworth KS PD,NA
1458,Leawood KS PD,NA
1459,Lebanon OH PD,NA
1460,Lebanon TN PD,NA
1461,Lee County FL SO,NA
1462,Lee County MS SO,NA
1463,Leesburg FL PD,NA
1464,Lemont IL PD,NA
1465,Lenoir City TN PD,NA
1466,Leon County FL SO,NA
1467,LeRoy IL PD,NA
1468,Lewis University IL PD,NA
1469,Lexington KY PD,NA
1470,Lexington OH PD,NA
1471,Lexington SC PD,NA
1472,Lexington TN PD,NA
1473,Liberty County FL SO,NA
1474,Liberty Lake WA PD,NA
1475,Liberty Township OH PD,NA
1476,Libertyville IL PD,NA
1477,Licking County OH SO,NA
1478,Lighthouse Point FL PD,NA
1479,Lilburn GA PD,NA
1480,Lima OH PD,NA
1481,Lincoln CA PD,NA
1482,Lincoln County MO SO,NA
1483,Lincoln County NC SO,NA
1484,Lincoln Land Community College IL PD,NA
1485,Lincoln RI PD,NA
1486,Lincolnshire IL PD,NA
1487,Lincolnwood IL PD,NA
1488,Lindsay Public Safety Department CA,NA
1489,Lisle IL PD,NA
1490,Lithonia GA PD,NA
1491,Little Flock AR PD,NA
1492,Little Rock AR PD,NA
1493,Littleton CO PD,NA
1494,Livermore CA PD,NA
1495,Livingston CA PD,NA
1496,Livingston County IL SO,NA
1497,Livingston IL PD,NA
1498,Lockport IL PD,NA
1499,Locust Grove GA PD,NA
1500,Locust Grove OK PD,NA
1501,Lodi CA PD,NA
1502,Lodi OH PD,NA
1503,Lodi WI PD,NA
1504,Logan County OK SO,NA
1505,Lombard IL PD,NA
1506,Lompoc CA PD,NA
1507,London OH PD,NA
1508,Long County GA SO,NA
1509,Longboat Key FL PD,NA
1510,Longmont CO PD,NA
1511,Lorain OH PD,NA
1512,Lordstown OH PD,NA
1513,Loris SC PD,NA
1514,Los Alamitos PD CA,NA
1515,Los Alto Hills CA PD,NA
1516,Los Angeles Port Police CA,Duplicate of Port of Los Angeles CA PD
1517,Los Gatos Monte Sereno PD - CA,NA
1518,Loudon County TN SO,NA
1519,Loudon TN PD,NA
1520,Loudoun County VA SO,NA
1521,Louisburg NC PD,NA
1522,Louisiana Bureau of Investigation,NA
1523,Louisville CO PD,NA
1524,Louisville Metro KY PD,NA
1525,Lovejoy GA PD,NA
1526,Loveland CO PD,NA
1527,Loveland OH PD,NA
1528,Loves Park IL PD,NA
1529,Lucas County OH SO,NA
1530,Ludowici GA PD,NA
1531,Lumpkin County SO GA,NA
1532,Lyndhurst OH PD,NA
1533,Lynn Haven FL PD,NA
1534,Lynn MA PD,NA
1535,Lynne Drake,NA
1536,Lyon County KS SO,NA
1537,Lyons GA PD,NA
1538,Lyons IL PD,NA
1539,Braintree MA PD,NA
1540,Macedonia OH PD,NA
1541,Macon County IL SO,Formerly listed as Macon County IL PD
1542,Bibb County SO GA,Also referred to as Macon-Bibb County SO GA
1543,Madera County SO CA,NA
1544,Madison County AL SO,NA
1545,Madison County GA SO,NA
1546,Madison County IL PD,NA
1547,Madison County OH SO,NA
1548,Madison County TN SO,NA
1549,Madison SD PD,NA
1550,Madison Township OH PD,Duplicate of Madison TWP (Franklin CO) OH PD
1551,Madison TWP (Franklin CO) OH PD,Duplicate of Madison Township OH PD
1552,Madison Village OH PD,NA
1553,Madisonville KY PD,NA
1554,Madisonville TN PD,NA
1555,MAGLOCLEN RISS,NA
1556,Mahomet IL PD,NA
1557,Mahoning County OH SO,NA
1558,Mahoning Twp PA PD,NA
1559,Mahoning Valley Law Enforcement TF (OH),NA
1560,Maitland FL PD,NA
1561,Maize KS PD,NA
1562,Manatee County FL SO,NA
1563,Manchester CT PD,NA
1564,Manchester GA PD,NA
1565,Manchester MO PD,NA
1566,Manchester TN PD,NA
1567,Manitowoc WI PD,NA
1568,Manor TX PD,NA
1569,Mansfield OH PD,NA
1570,Mansfield TX PD,NA
1571,Manteca CA PD,NA
1572,Manteno IL PD,NA
1573,Maple Heights OH PD,NA
1574,Maplewood MO PD,NA
1575,Marana AZ PD,NA
1576,Marathon County WI SO,NA
1577,Marblehead MA PD,NA
1578,Marengo IL PD,NA
1579,Margate FL PD,NA
1580,Marianna FL PD,NA
1581,Maricopa County AZ SO,NA
1582,Marietta GA PD,NA
1583,Marin County CA SO,NA
1584,Marion County KS SO,NA
1585,Marion County OH SO,NA
1586,Marion OH PD,NA
1587,Marion WI PD,NA
1588,Markham IL PD,NA
1589,Marseilles IL PD,NA
1590,Marshall County SO IN,NA
1591,Martin County FL SO,NA
1592,Martinsville VA PD,NA
1593,Mary's LE Flock Training,NA
1594,Maryland Heights MO PD,NA
1595,Marysville KS PD,NA
1596,Marysville OH PD,NA
1597,Maryville IL PD,NA
1598,Maryville TN PD,NA
1599,Mason OH PD,NA
1600,Matteson IL PD,NA
1601,Matthews NC PD,NA
1602,Mattoon IL PD,NA
1603,Mauldin SC PD,NA
1604,Maumee OH PD,NA
1605,Maumelle AR PD,NA
1606,Mayfield Heights OH PD,NA
1607,Mayfield Village OH PD,NA
1608,Mayflower AR PD,NA
1609,Mazon IL PD,NA
1610,McCaysville GA PD,NA
1611,McCook IL PD,NA
1612,McDonough GA PD,NA
1613,McFarland CA PD,NA
1614,McHenry County Conservation District IL PD,NA
1615,McHenry County IL SO,NA
1616,McHenry IL PD,NA
1617,Mclean County IL SO,NA
1618,McNairy County TN SO,NA
1619,McRae-Helena GA PD,NA
1620,Mead CO PD,NA
1621,Mebane NC PD,NA
1622,Mecklenburg County NC SO,NA
1623,Mecklenburg County VA SO,NA
1624,Medford OR PD,NA
1625,Medicine Lodge KS PD,NA
1626,Medina County OH SO,NA
1627,Medina OH PD,NA
1628,Medina Township OH PD,NA
1629,Medina WA PD,NA
1630,Medway MA PD,NA
1631,Melbourne Beach FL PD,NA
1632,Melbourne FL PD,NA
1633,Melrose Park IL PD,NA
1634,Memorial Villages TX PD,NA
1635,Memphis Intl Airport,NA
1636,Memphis TN PD,NA
1637,Menasha WI PD,NA
1638,Mendocino County SO-CA,NA
1639,Mendota CA PD,NA
1640,Menifee CA PD,NA
1641,Menlo Park CA PD,NA
1642,Menomonee Falls WI PD,NA
1643,Mentor OH PD,NA
1644,Mentor on the Lake OH PD,NA
1645,Mequon WI PD,NA
1646,Merced County CA SO,NA
1647,Meridian Community College MS PD,NA
1648,Meriwether County GA SO,NA
1649,Merrionette Park IL PD,NA
1650,Mesquite TX PD,NA
1651,Metamora IL PD,NA
1652,Methodist Health System PD (TX),NA
1653,Methuen MA PD,NA
1654,MetroParks of Butler County OH PD,NA
1655,Metter GA PD,NA
1656,Miami County OH SO,NA
1657,Miami County Park District OH Rangers,NA
1658,Miami Dade (Duplicate don't use),removing comma with dash to prevent parsing error
1659,Miami Dade FL PD,listed with and without dash
1660,Miami FL PD,NA
1661,Miami Gardens FL PD,NA
1662,Miami Township OH PD (Clermont),NA
1663,Miami Township OH PD (Dayton),NA
1664,Miami-Dade FL PD,listed with and without dash
1665,Miamisburg OH PD,NA
1666,Mid Missouri Drug Task Force MO,NA
1667,Middle Georgia State University Campus PD,NA
1668,Middleboro MA PD,NA
1669,Middleburg Heights OH PD,NA
1670,Middlefield OH PD,NA
1671,Middletown KY PD,NA
1672,Middletown NY PD,NA
1673,Middletown OH PD,NA
1674,Midland County TX DA,NA
1675,Midland County TX SO,NA
1676,Midland TX PD,NA
1677,Midlothian IL PD,NA
1678,Midway FL PD,NA
1679,Midwest City OK PD,NA
1680,Milan IL PD,NA
1681,Milan TN PD,NA
1682,Milford IL PD,NA
1683,Milikin University IL PD,NA
1684,Milledgeville GA PD,NA
1685,Miller Co MO SO,NA
1686,Millington TN PD,NA
1687,Milpitas CA PD,NA
1688,Milton GA PD,NA
1689,Milwaukee County WI SO,NA
1690,Milwaukee WI PD - STAC,NA
1691,Minerva Park OH PD,NA
1692,Minneapolis KS PD,NA
1693,Minocqua WI PD,NA
1694,Minooka IL PD,NA
1695,Mint Hill NC PD,NA
1696,Miramar FL PD,NA
1697,Mississippi Power,NA
1698,Missouri Capitol MO PD,NA
1699,Missouri Department of Conservation,NA
1700,Missouri Information Analysis Center,NA
1701,Missouri State Highway Patrol,NA
1702,Mitchell County GA SO,NA
1703,Cape Girardeau County MO SO,NA
1704,MO Baptist Medical Center MO Public Safety,NA
1705,Mobile AL PD,NA
1706,MOCIC,NA
1707,Mokena IL PD,NA
1708,Molena GA PD,NA
1709,Moline IL PD,NA
1710,Monee IL PD,NA
1711,Moniteau Co MO SO,NA
1712,Monroe County FL SO,NA
1713,Monroe County GA SO,NA
1714,Monroe County IN SO,NA
1715,Monroe County TN SO,NA
1716,Monroe County WI SO,NA
1717,Monroe GA PD,NA
1718,Monroe NC PD,NA
1719,Monroe OH PD,NA
1720,Monrovia CA PD,NA
1721,Montclair CA PD,NA
1722,Monterey County CA SO,NA
1723,Monterey Park CA PD,NA
1724,Monterey TN PD,NA
1725,Montezuma CO SO,NA
1726,Montezuma IN PD,NA
1727,Montgomery AL PD,NA
1728,Montgomery Co MO SO,NA
1729,Montgomery County IN SO,NA
1730,Montgomery County KS SO,NA
1731,Montgomery County OH SO,NA
1732,Montgomery County TN SO,NA
1733,Montgomery County TX District Attorney,NA
1734,Montgomery County VA SO,NA
1735,Montgomery OH PD,NA
1736,Montgomery TX PD,NA
1737,Monticello WI PD,NA
1738,Montville Township OH PD,NA
1739,Moody AL PD,NA
1740,Moon Township PA PD,NA
1741,Moore OK PD,NA
1742,Mooresville NC PD,NA
1743,Moraga CA PD,NA
1744,Moraine OH PD,NA
1745,Moreland Hills OH PD,NA
1746,Moreland Hills OH PD (Custom Hotlist),NA
1747,Morgan Co MO SO,NA
1748,Morgan County GA SO,NA
1749,Morgan County IL SO,NA
1750,Morgan Hill CA PD,NA
1751,Morrilton AR PD,NA
