agency_id,url_attempted,last_attempt_date,status_code,notes
2632,https://transparency.flocksafety.com/visalia-ca-pd,NA,404,NA
2642,https://transparency.flocksafety.com/walnut-creek-ca-pd,NA,404,NA
2714,https://transparency.flocksafety.com/west-sacramento-ca-pd,NA,404,NA
2746,https://transparency.flocksafety.com/whittier-ca-pd,NA,404,NA
2762,https://transparency.flocksafety.com/willits-ca-pd,NA,404,NA
2787,https://transparency.flocksafety.com/winters-ca-pd,NA,404,NA
2797,https://transparency.flocksafety.com/woodlake-ca-pd,NA,404,NA
2798,https://transparency.flocksafety.com/woodland-ca-pd,NA,404,NA
2812,https://transparency.flocksafety.com/yolo-county-ca-so,NA,404,NA
2815,https://transparency.flocksafety.com/yreka-ca-pd,NA,404,NA
14,https://transparency.flocksafety.com/adrian-mi-pd,NA,404,NA
44,https://transparency.flocksafety.com/alliance-oh-pd,NA,404,NA
61,https://transparency.flocksafety.com/anderson-pd-in,NA,404,NA
119,https://transparency.flocksafety.com/avon-in-pd,NA,200,New valid url
131,https://transparency.flocksafety.com/baldwin-county-ga-so,NA,404,NA
139,https://transparency.flocksafety.com/barberton-oh-pd,NA,404,NA
162,https://transparency.flocksafety.com/bath-township-oh-pd,NA,404,NA
166,https://transparency.flocksafety.com/bay-village-oh-pd,NA,404,NA
170,https://transparency.flocksafety.com/bazetta-township-oh-pd,NA,404,NA
177,https://transparency.flocksafety.com/beavercreek-oh-pd,NA,404,NA
179,https://transparency.flocksafety.com/bedford-oh-pd,NA,404,NA
206,https://transparency.flocksafety.com/bentleyville-oh-pd,NA,404,NA
212,https://transparency.flocksafety.com/berea-oh-pd,NA,404,NA
230,https://transparency.flocksafety.com/blendon-township-oh-pd,NA,404,NA
231,https://transparency.flocksafety.com/bloomfield-nm-pd,NA,404,NA
236,https://transparency.flocksafety.com/blue-ash-oh-pd,NA,404,NA
288,https://transparency.flocksafety.com/brimfield-township-oh-pd,NA,404,NA
290,https://transparency.flocksafety.com/broadview-heights-oh-pd,NA,404,NA
293,https://transparency.flocksafety.com/brook-park-oh-pd,NA,404,NA
300,https://transparency.flocksafety.com/brooklyn-heights-oh-pd,NA,404,NA
301,https://transparency.flocksafety.com/brooklyn-oh-pd,NA,404,NA
315,https://transparency.flocksafety.com/brunswick-hills-oh-pd,NA,404,NA
320,https://transparency.flocksafety.com/bryan-oh-pd,NA,404,NA
323,https://transparency.flocksafety.com/buckeye-lake-oh-pd,NA,404,NA
330,https://transparency.flocksafety.com/bullitt-county-ky-so,NA,404,NA
348,https://transparency.flocksafety.com/butler-county-oh-so,NA,404,NA
350,https://transparency.flocksafety.com/butler-township-oh-pd,NA,404,NA
393,https://transparency.flocksafety.com/campbell-oh-pd,NA,404,NA
397,https://transparency.flocksafety.com/canfield-oh-pd,NA,404,NA
399,https://transparency.flocksafety.com/canton-oh-pd,NA,404,NA
401,https://transparency.flocksafety.com/cape-girardeau-mo-pd,NA,404,NA
420,https://transparency.flocksafety.com/case-western-reserve-university-oh-pd,NA,404,NA
434,https://transparency.flocksafety.com/centerville-oh-pd,NA,404,NA
453,https://transparency.flocksafety.com/chardon-oh-pd,NA,404,NA
520,https://transparency.flocksafety.com/clayton-oh-pd,NA,404,NA
523,https://transparency.flocksafety.com/clearwater-fl-pd,NA,404,NA
528,https://transparency.flocksafety.com/cleveland-clinic-oh-pd,NA,404,NA
541,https://transparency.flocksafety.com/clinton-township-oh-pd,NA,404,NA
555,https://transparency.flocksafety.com/cobb-county-ga-pd,NA,404,NA
566,https://transparency.flocksafety.com/collier-county-fl-so,NA,404,NA
583,https://transparency.flocksafety.com/columbus-oh-pd,NA,404,NA
589,https://transparency.flocksafety.com/conneaut-oh-pd,NA,404,NA
602,https://transparency.flocksafety.com/copley-township-oh-pd,NA,404,NA
610,https://transparency.flocksafety.com/cortland-oh-pd,NA,404,NA
632,https://transparency.flocksafety.com/crestline-oh-pd,NA,404,NA
633,https://transparency.flocksafety.com/creston-oh-pd,NA,404,NA
653,https://transparency.flocksafety.com/cuyahoga-falls-oh-pd,NA,404,NA
654,https://transparency.flocksafety.com/cuyahoga-heights-oh-pd,NA,404,NA
655,https://transparency.flocksafety.com/cuyahoga-metro-housing-authority-oh-pd-cmha,NA,404,NA
696,https://transparency.flocksafety.com/delaware-county-oh-so,NA,404,NA
698,https://transparency.flocksafety.com/delhi-twp-oh-pd,NA,404,NA
699,https://transparency.flocksafety.com/delphos-oh-pd,NA,404,NA
701,https://transparency.flocksafety.com/denison-university-campus-oh-pd,NA,404,NA
706,https://transparency.flocksafety.com/dept-of-natural-resources-oh-pd,NA,404,NA
758,https://transparency.flocksafety.com/east-cleveland-oh-pd,NA,404,NA
768,https://transparency.flocksafety.com/eastlake-oh-pd,NA,404,NA
813,https://transparency.flocksafety.com/englewood-oh-pd,NA,404,NA
814,https://transparency.flocksafety.com/enon-oh-pd,NA,404,NA
837,https://transparency.flocksafety.com/fairfield-county-oh-so,NA,404,NA
840,https://transparency.flocksafety.com/fairfield-township-oh-pd,NA,404,NA
841,https://transparency.flocksafety.com/fairlawn-oh-pd,NA,404,NA
845,https://transparency.flocksafety.com/fairview-park-oh-pd,NA,404,NA
866,https://transparency.flocksafety.com/fish-and-wildlife-commission-fl-pd,NA,404,NA
938,https://transparency.flocksafety.com/franklin-county-oh-so,NA,404,NA
940,https://transparency.flocksafety.com/franklin-oh-pd,NA,404,NA
943,https://transparency.flocksafety.com/franklin-township-oh-pd,NA,404,NA
961,https://transparency.flocksafety.com/fulton-county-oh-so,NA,404,NA
968,https://transparency.flocksafety.com/gahanna-oh-pd,NA,404,NA
972,https://transparency.flocksafety.com/galion-oh-pd,NA,404,NA
981,https://transparency.flocksafety.com/garfield-heights-oh-pd,NA,404,NA
1011,https://transparency.flocksafety.com/glencoe-al-pd,NA,404,NA
1029,https://transparency.flocksafety.com/golf-manor-oh-pd,NA,404,NA
1036,https://transparency.flocksafety.com/goshen-twp-oh-pd,NA,404,NA
1038,https://transparency.flocksafety.com/grafton-oh-pd,NA,404,NA
1053,https://transparency.flocksafety.com/granville-oh-pd,NA,404,NA
1060,https://transparency.flocksafety.com/greater-cleveland-regional-transit-authority-oh-pd,NA,404,NA
1065,https://transparency.flocksafety.com/green-township-oh-pd,NA,404,NA
1070,https://transparency.flocksafety.com/greene-county-oh-so,NA,404,NA
1088,https://transparency.flocksafety.com/grove-city-oh-pd,NA,404,NA
1091,https://transparency.flocksafety.com/groveport-oh-pd,NA,404,NA
1115,https://transparency.flocksafety.com/hamilton-oh-pd,NA,404,NA
1131,https://transparency.flocksafety.com/hardin-county-oh-so,NA,404,NA
1139,https://transparency.flocksafety.com/harrison-oh-pd,NA,404,NA
1158,https://transparency.flocksafety.com/hazel-park-mi-pd,NA,404,NA
1163,https://transparency.flocksafety.com/hebron-oh-pd,NA,404,NA
1197,https://transparency.flocksafety.com/hillside-il-pd,NA,404,NA
1198,https://transparency.flocksafety.com/hinckley-oh-pd,NA,404,NA
1230,https://transparency.flocksafety.com/houston-tx-pd,NA,404,NA
1231,https://transparency.flocksafety.com/howland-township-oh-pd,NA,404,NA
1233,https://transparency.flocksafety.com/huber-heights-oh-pd,NA,404,NA
1244,https://transparency.flocksafety.com/huron-oh-pd,NA,404,NA
1252,https://transparency.flocksafety.com/independence-oh-pd,NA,404,NA
1262,https://transparency.flocksafety.com/indiana-hidta-,NA,404,NA
1281,https://transparency.flocksafety.com/jackson-center-oh-pd,NA,404,NA
1291,https://transparency.flocksafety.com/jackson-township-oh-pd-stark-county,NA,404,NA
1332,https://transparency.flocksafety.com/justice-il-pd,NA,404,NA
1335,https://transparency.flocksafety.com/kankakee-county-il-so,NA,404,NA
1374,https://transparency.flocksafety.com/kirtland-oh-pd,NA,404,NA
1409,https://transparency.flocksafety.com/lake-county-oh-so,NA,404,NA
1410,https://transparency.flocksafety.com/lake-county-prosecutors-office-oh,NA,404,NA
1424,https://transparency.flocksafety.com/lakeland-community-college-oh-pd,NA,404,NA
1435,https://transparency.flocksafety.com/lancaster-oh-pd,NA,404,NA
1452,https://transparency.flocksafety.com/lawrence-in-pd,NA,404,NA
1459,https://transparency.flocksafety.com/lebanon-oh-pd,NA,404,NA
1470,https://transparency.flocksafety.com/lexington-oh-pd,NA,404,NA
1475,https://transparency.flocksafety.com/liberty-township-oh-pd,NA,404,NA
1477,https://transparency.flocksafety.com/licking-county-oh-so,NA,404,NA
1480,https://transparency.flocksafety.com/lima-oh-pd,NA,404,NA
1502,https://transparency.flocksafety.com/lodi-oh-pd,NA,404,NA
1507,https://transparency.flocksafety.com/london-oh-pd,NA,404,NA
1512,https://transparency.flocksafety.com/lordstown-oh-pd,NA,404,NA
1529,https://transparency.flocksafety.com/lucas-county-oh-so,NA,404,NA
1532,https://transparency.flocksafety.com/lyndhurst-oh-pd,NA,404,NA
1547,https://transparency.flocksafety.com/madison-county-oh-so,NA,404,NA
1550,https://transparency.flocksafety.com/madison-township-oh-pd,NA,404,NA
1551,https://transparency.flocksafety.com/madison-twp-franklin-co-oh-pd,NA,404,NA
1555,https://transparency.flocksafety.com/magloclen-riss,NA,404,NA
1557,https://transparency.flocksafety.com/mahoning-county-oh-so,NA,404,NA
1559,https://transparency.flocksafety.com/mahoning-valley-law-enforcement-tf-oh,NA,404,NA
1599,https://transparency.flocksafety.com/mason-oh-pd,NA,404,NA
1604,https://transparency.flocksafety.com/maumee-oh-pd,NA,404,NA
1607,https://transparency.flocksafety.com/mayfield-village-oh-pd,NA,404,NA
1626,https://transparency.flocksafety.com/medina-county-oh-so,NA,404,NA
1628,https://transparency.flocksafety.com/medina-township-oh-pd,NA,404,NA
1643,https://transparency.flocksafety.com/mentor-oh-pd,NA,404,NA
1654,https://transparency.flocksafety.com/metroparks-of-butler-county-oh-pd,NA,404,NA
1657,https://transparency.flocksafety.com/miami-county-park-district-oh-rangers,NA,404,NA
1663,https://transparency.flocksafety.com/miami-township-oh-pd-dayton,NA,404,NA
1665,https://transparency.flocksafety.com/miamisburg-oh-pd-,NA,404,NA
1670,https://transparency.flocksafety.com/middlefield-oh-pd,NA,404,NA
1672,https://transparency.flocksafety.com/middletown-ny-pd,NA,404,NA
1688,https://transparency.flocksafety.com/milton-ga-pd,NA,404,NA
1691,https://transparency.flocksafety.com/minerva-park-oh-pd,NA,404,NA
1713,https://transparency.flocksafety.com/monroe-county-ga-so,NA,404,NA
1735,https://transparency.flocksafety.com/montgomery-oh-pd,NA,404,NA
1738,https://transparency.flocksafety.com/montville-township-oh-pd,NA,404,NA
